mass_A
t	x	y
295.7635333333333	8.84099314841069	-139.2149094101519
295.80373333333335	6.009550211127134	-139.1802512275408
295.8439333333333	4.1070450631355016	-139.23163512780616
295.88413333333335	3.1519551990741093	-139.2267159425469
295.9243333333333	3.2686294912728044	-139.23729494376312
295.96453333333335	4.4110403826935	-139.30425879466497
296.0047333333333	6.59251437414423	-139.3390470926247
296.04493333333335	9.312037616254884	-139.28355811508072
296.0851333333334	13.232975868885205	-139.2405240760736
296.12533333333334	16.627168114026972	-139.26237166295823
296.16553333333337	20.05525779404047	-139.11534728745846
296.20573333333334	23.071141929221085	-139.09525199113796
296.24593333333337	25.294870049056954	-139.08479127007422
296.28613333333334	26.63134181194846	-139.14981223939185
296.32633333333337	27.098683097534376	-138.98829270655096
296.36653333333334	26.335022344937897	-139.1571348983084
296.40673333333336	25.004545047367174	-139.03254557075934
296.44693333333333	22.24083819424959	-139.14580309240569
296.48713333333336	19.09569008458402	-139.15294133512884
296.52733333333333	15.925748105752518	-139.14257191863862
296.56753333333336	12.314953501775562	-139.2619291862211
296.60773333333333	9.033854058473025	-139.2111169264922
296.64793333333336	6.216569307468035	-139.25124548173244
296.6881333333333	4.214765081225323	-139.235610445284
296.72833333333335	3.239134837301208	-139.2427087926876
296.7685333333333	3.2592912486179557	-139.26881556811713
296.8089444444445	4.340031632111732	-139.32171729566335
296.8490111111111	6.710937068824705	-139.4041029258317
296.88922222222226	9.280649173239908	-139.22992734216496
296.92943333333335	13.049934031136672	-139.19679514215431
296.96964444444444	16.355886666889774	-139.2341362049183
297.0098555555556	19.93516922486606	-139.10259778200043
297.0500666666666	22.88214010476372	-139.05775667514808
297.09027777777777	25.201384139178572	-139.1034239952105
297.1304888888889	26.55073000414268	-139.17930592451216
297.1707	27.00868169344676	-138.91455667469245
297.2109111111111	26.3877422347216	-139.11139770889486
297.25112222222225	24.957617012244782	-138.9847762553984
297.2912333333334	22.632383875723463	-139.23732667599688
297.3313444444445	19.41967289056629	-139.19655053861516
297.3716444444445	16.122157169924776	-139.2021561728875
297.41184444444445	12.29563989879739	-139.2167236118744
297.4520444444445	9.132969640929787	-139.2001667695174
297.49224444444445	6.264759784958642	-139.23287639495675
297.5324444444445	4.234451377586765	-139.23404280380873
297.57264444444445	3.252933069405117	-139.2772210220228
297.6128444444445	3.268012390544982	-139.2763157944387
297.65304444444445	4.35688599615969	-139.3463632346029
297.6932444444445	6.385108026906892	-139.33322155461246
297.7336777777778	9.270293122846624	-139.26065282527293
297.7736666666666	12.93199209659042	-139.20266225069463
297.81385555555556	16.188455190110744	-139.22214181965455
297.85404444444447	19.901256267756025	-139.1154694510078
297.8942333333334	22.755378906454098	-138.98726132242655
297.9344222222222	25.15696741134434	-139.02873464952745
297.97461111111113	26.491534617346133	-139.19730204957114
298.01480000000004	27.02384101880716	-138.83294911582698
298.0549888888889	26.379593894310347	-139.1935440086736
298.0951777777778	25.100300018201324	-139.05423011144785
298.1354777777778	22.523788736145434	-139.20071060866417
298.17567777777776	19.42878605861688	-139.21725088687026
298.2158777777778	16.108359239102356	-139.22288996911288
298.2560777777778	12.927834187652934	-139.19324088177723
298.2962777777778	9.29458307096661	-139.26709504207224
298.3364777777778	6.418375744962759	-139.34342435080953
298.3766777777778	4.32480745212888	-139.3152860975806
298.4168777777778	3.3606274280268735	-139.36211857999797
298.4570777777778	3.3787004312910085	-139.38006512115885
298.4972777777778	4.309251879167732	-139.2961039795432
298.5374777777778	6.457024123521478	-139.35816399412033
298.5776777777778	9.197567920892652	-139.23267114081932
298.6178777777778	12.371226876730361	-139.23110005604303
298.6580777777778	16.17498697292058	-139.17290052071712
298.6982777777778	19.59968042694277	-139.22464790701042
298.7384777777778	22.36713968053209	-139.15744370902826
298.7786777777778	24.91874598981849	-138.99903965994326
298.8188777777778	26.241034462599373	-139.09620996879835
298.85907777777777	26.914572759370458	-138.8822215078494
298.8992777777778	26.51290692379598	-139.15378455779364
298.93947777777777	25.008822186305224	-138.97998283027346
298.9796777777778	22.549321175451496	-139.21704581573522
299.01987777777777	19.93321170411332	-139.14799257289155
299.0600777777778	16.53460354988738	-139.32488459433625
299.1002777777778	12.947523306626408	-139.1764847910863
299.1404777777778	9.360262368732492	-139.26137500998652
299.1806777777778	6.760714383633513	-139.21815067273815
299.2208777777778	4.634496125585429	-139.45834797436578
299.2610777777778	3.390102277423466	-139.35661383465913
299.3012777777778	3.4428631328864867	-139.39930521823635
299.3414777777778	4.361838973004069	-139.319323126339
299.3816777777778	6.286400615977982	-139.2348898318121
299.4218777777778	9.10815601435138	-139.2381097149962
299.4620777777778	12.397150828644953	-139.252768968988
299.5022777777778	16.007977238255307	-139.18972607210958
299.5424777777778	19.231281140784176	-139.16362232621623
299.5826777777778	22.218776002659297	-139.14743755541758
299.6228777777778	24.730593319664422	-139.2194631808586
299.6630777777778	26.196327370589415	-139.1119065268067
299.70327777777777	26.97909849744019	-138.98088902634754
299.7434777777778	26.327206228046634	-139.13010004180273
299.78367777777777	25.150955305198522	-139.0516481147274
299.8238777777778	22.436013123794964	-139.2075484903553
299.86407777777777	19.903658749999977	-139.11669489036694
299.9042777777778	16.56290696805104	-139.30274873733765
299.9444777777778	13.105001175140842	-139.20747350064312
299.9846777777778	9.501319780557878	-139.29907898575402
300.0248777777778	6.930259927698671	-139.18692198831832
300.0650777777778	4.975753118103285	-139.2202509059225
300.1052777777778	3.80136607015379	-139.25265103470724
300.1454777777778	3.6219503471986627	-139.5363829885207
300.1856777777778	4.420349990176874	-139.30546604899246
300.2258777777778	6.274590564903519	-139.28184209732194
300.2660777777778	9.150521310453314	-139.24335598391258
300.3062777777778	12.368513392775185	-139.25329461054434
300.3464777777778	15.85470199152951	-139.16819824172126
300.3866777777778	19.080587132433266	-139.13931983883322
300.4268777777778	22.112319482097064	-139.11550337108997
300.4670777777778	24.41271841100297	-139.14431915712998
300.5072777777778	26.07205206023673	-138.93175384045844
300.5474777777778	26.398107459266384	-139.15613151058983
300.58782222222226	26.20682471465352	-139.10066611457978
300.62794444444444	25.14758911097306	-139.0893243891055
300.6680666666667	23.007208498328055	-139.08952922465346
300.70835555555556	19.99518879450261	-139.10346757150683
300.74864444444444	16.674752040354633	-139.28804172166247
300.7887777777778	13.019924542769786	-139.19291458068574
300.82891111111115	10.05965931738092	-139.23738242527406
300.86915555555555	7.099496986800659	-139.2094399025516
300.9094	5.0307874439536135	-139.2056735181261
300.94964444444446	3.856908704752641	-139.19734721872328
300.9897666666667	3.79034333432287	-139.14898226843934
301.0298888888889	4.4680299996352915	-139.3175501394012
301.0701666666667	6.265876843655178	-139.24937756981717
301.11044444444445	9.07987356942931	-139.20321252076155
301.1505777777778	12.165811621713146	-139.1867606376677
301.1907111111111	15.52966122615544	-139.3009361290542
301.2309777777778	18.819176065769398	-139.06761954622607
301.27124444444445	21.916692389469972	-139.02777410951944
301.3113777777778	24.380109986659136	-139.17698064847445
301.3515111111111	26.076774237641985	-138.86620647052132
301.3917888888889	26.797840675872067	-138.88359078635563
301.4320666666667	26.268575113384486	-139.12176219439766
301.47234444444445	25.070825351835992	-139.07493285470628
301.5123888888889	23.10249137241499	-139.1241927306919
301.55260000000004	20.219720131456597	-139.19982105632812
